N=2,N=5,N=8,N=10
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.31E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.91E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.03E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.30E-01,1.90E-01,1.04E-01,1.11E-01
-2.29E-01,1.90E-01,1.04E-01,1.11E-01
-2.29E-01,1.90E-01,1.04E-01,1.11E-01
-2.29E-01,1.90E-01,1.04E-01,1.11E-01
-2.29E-01,1.90E-01,1.04E-01,1.11E-01
-2.29E-01,1.90E-01,1.04E-01,1.11E-01
-2.29E-01,1.90E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.89E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.29E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
-2.28E-01,1.88E-01,1.04E-01,1.11E-01
